COBACIA,ire_cs_hum
7763291,"0,00"
7763258,"0,00"
77634145,"0,00"
7763427,"0,00"
77632542,"0,00"
77632543,"0,00"
77632541,"0,00"
77632523,"0,00"
7763267,"0,00"
7763282,"0,00"
7763269,"0,00"
77634243,"0,00"
7763262,"0,00"
7763264,"0,00"
7763265,"0,00"
7763263,"0,00"
77634342,"0,00"
7763268,"0,00"
7763266,"0,00"
77632554,"0,00"
7763281,"0,00"
776327,"0,00"
7763261,"0,00"
77632921,"0,00"
7763293,"0,00"
7763295,"0,00"
7763297,"0,00"
7763425,"0,00"
77634241,"0,00"
7763422,"0,00"
77634242,"0,00"
7763426,"0,00"
776324422,"0,00"
77632445,"0,00"
77625992,"0,00"
77625991,"0,00"
776259797,"0,00"
77625981,"0,00"
776259765,"0,00"
77625985,"0,00"
776259775,"0,00"
77625984,"0,00"
776259763,"0,00"
776259791,"0,00"
776259792,"0,00"
776259764,"0,00"
776259796,"0,00"
77625993,"0,00"
776259781,"0,00"
776259793,"0,00"
776259795,"0,00"
776259794,"0,00"
776259771,"0,00"
776259773,"0,00"
776259761,"0,00"
77625995,"0,00"
77625998,"0,00"
776259971,"0,00"
77625983,"0,00"
7762651,"0,00"
77625982,"0,00"
7762652,"0,00"
776259732,"0,00"
776259735,"0,00"
77625975,"0,00"
776259772,"0,00"
77589283,"0,00"
7758298292,"0,00"
77589281,"0,00"
77638641,"0,00"
7763865,"0,00"
77638623,"0,00"
7763867,"0,00"
7762997,"0,00"
7758285,"0,00"
77582873,"0,00"
77582821,"0,00"
77582871,"0,00"
77582823,"0,00"
77582815,"0,00"
77582813,"0,00"
77589291,"0,00"
77589258,"0,00"
77589271,"0,00"
77589272,"0,00"
77589255,"0,00"
77589259,"0,00"
7758923,"0,00"
775892511,"0,00"
77589211,"0,00"
77589254,"0,00"
77589253,"0,00"
775892513,"0,00"
77589257,"0,00"
77589252,"0,00"
77589213,"0,00"
77589221,"0,00"
77589212,"0,00"
77589261,"0,00"
77589241,"0,00"
77624722,"0,00"
77558293,"0,00"
77558278,"0,00"
77558291,"0,00"
775614421,"0,00"
77561394,"0,00"
775582794,"0,00"
775582793,"0,00"
77561392,"0,00"
77785721,"0,00"
77823787,"0,00"
7782394,"0,00"
7778592,"0,00"
7778594,"0,00"
77823786,"0,00"
778237822,"0,00"
778237825,"0,00"
778237824,"0,00"
77785722,"0,00"
77785723,"0,00"
77823784,"0,00"
77823765,"0,00"
7778596,"0,00"
77785972,"0,00"
77824293,"0,00"
77785976,"0,00"
77824272,"0,00"
77824292,"0,00"
7778552,"0,00"
777854,"0,00"
77823423,"0,00"
77823963,"0,00"
7782422,"0,00"
7782425,"0,00"
77785984,"0,00"
77785983,"0,00"
77785981,"0,00"
77785985,"0,00"
7778269,"0,00"
778226,"0,00"
7778294,"0,00"
7778295,"0,00"
7778296,"0,00"
7778297,"0,00"
7778267,"0,00"
7778268,"0,00"
7778266,"0,00"
7778265,"0,00"
77782641,"0,00"
77782643,"0,00"
77798226,"0,00"
77798228,"0,00"
7778293,"0,00"
77782642,"0,00"
77822993,"0,00"
77822992,"0,00"
7782298,"0,00"
7782292,"0,00"
7782296,"0,00"
7778283,"0,00"
77782921,"0,00"
7778291,"0,00"
7778281,"0,00"
7778532,"0,00"
7778512,"0,00"
77782922,"0,00"
77782923,"0,00"
7778282,"0,00"
7782421,"0,00"
77824512,"0,00"
7782441,"0,00"
77824262,"0,00"
77824421,"0,00"
77824443,"0,00"
7782443,"0,00"
77824442,"0,00"
7782445,"0,00"
77824265,"0,00"
77824441,"0,00"
77824423,"0,00"
77824422,"0,00"
7782438,"0,00"
7782424,"0,00"
7782434,"0,00"
77824532,"0,00"
77824552,"0,00"
77824583,"0,00"
77824273,"0,00"
7782428,"0,00"
77824261,"0,00"
77824263,"0,00"
77824291,"0,00"
77824271,"0,00"
77824264,"0,00"
7782423,"0,00"
77824594,"0,00"
77824582,"0,00"
77824714,"0,00"
7782447,"0,00"
7782446,"0,00"
7782449,"0,00"
77785987,"0,00"
7778745,"0,00"
7782448,"0,00"
7778784,"0,00"
7778785,"0,00"
7778743,"0,00"
7778742,"0,00"
7778783,"0,00"
7778794,"0,00"
7778782,"0,00"
7779812,"0,00"
77798224,"0,00"
777982251,"0,00"
77798252,"0,00"
77796,"0,00"
777943,"0,00"
777942,"0,00"
777941,"0,00"
777948,"0,00"
777949,"0,00"
777947,"0,00"
77792,"0,00"
777946,"0,00"
7778221,"0,00"
7778224,"0,00"
7778231,"0,00"
7778225,"0,00"
7778222,"0,00"
7778223,"0,00"
777944,"0,00"
777945,"0,00"
777972,"0,00"
7778123,"0,00"
777912,"0,00"
7778122,"0,00"
7779824,"0,00"
77798255,"0,00"
77798253,"0,00"
7779826,"0,00"
7778227,"0,00"
7778232,"0,00"
77798254,"0,00"
7779828,"0,00"
777982253,"0,00"
77798293,"0,00"
77798291,"0,00"
777982252,"0,00"
77798292,"0,00"
7778242,"0,00"
7778241,"0,00"
7778243,"0,00"
7778263,"0,00"
7778262,"0,00"
7778252,"0,00"
77782612,"0,00"
7778271,"0,00"
77782723,"0,00"
77782722,"0,00"
77782721,"0,00"
7779827,"0,00"
7778226,"0,00"
7778253,"0,00"
77782613,"0,00"
77782611,"0,00"
7778251,"0,00"
77785982,"0,00"
77785986,"0,00"
77785992,"0,00"
7778744,"0,00"
77561271,"0,00"
77561319,"0,00"
77561343,"0,00"
77561321,"0,00"
77561323,"0,00"
77561272,"0,00"
77561275,"0,00"
77561316,"0,00"
77572242,"0,00"
77572223,"0,00"
775613511,"0,00"
775729,"0,00"
7757263,"0,00"
775728,"0,00"
77561353,"0,00"
775724,"0,00"
775613512,"0,00"
7757642,"0,00"
7757262,"0,00"
775747,"0,00"
77578442,"0,00"
77561355,"0,00"
775727,"0,00"
77561352,"0,00"
775725,"0,00"
775613513,"0,00"
7757643,"0,00"
7757641,"0,00"
775613571,"0,00"
77561356,"0,00"
7757261,"0,00"
77578443,"0,00"
77561315,"0,00"
7757232,"0,00"
775743,"0,00"
7757233,"0,00"
7757522,"0,00"
775754,"0,00"
7757523,"0,00"
775746,"0,00"
7757521,"0,00"
775745,"0,00"
775721,"0,00"
7757231,"0,00"
775742,"0,00"
775744,"0,00"
775741,"0,00"
77561332,"0,00"
7757225,"0,00"
77561333,"0,00"
77572221,"0,00"
77572241,"0,00"
7757229,"0,00"
7757223,"0,00"
7757226,"0,00"
77572243,"0,00"
7757221,"0,00"
77572222,"0,00"
77561342,"0,00"
77561341,"0,00"
77561322,"0,00"
77561354,"0,00"
77561371,"0,00"
7756135782,"0,00"
775582758,"0,00"
77558276,"0,00"
775582755,"0,00"
77558277,"0,00"
775582759,"0,00"
775582791,"0,00"
775613579,"0,00"
77561358,"0,00"
775582757,"0,00"
77561359,"0,00"
77561274,"0,00"
77561291,"0,00"
77561283,"0,00"
77561293,"0,00"
775613572,"0,00"
77561292,"0,00"
77561282,"0,00"
775613574,"0,00"
775613573,"0,00"
77578444,"0,00"
77561281,"0,00"
775613575,"0,00"
77561273,"0,00"
775784451,"0,00"
775787292,"0,00"
775613576,"0,00"
7756135781,"0,00"
77578467,"0,00"
77578786,"0,00"
775784472,"0,00"
775784471,"0,00"
775613577,"0,00"
77561362,"0,00"
77578785,"0,00"
775784473,"0,00"
77578448,"0,00"
77578449,"0,00"
77561361,"0,00"
77561365,"0,00"
775787295,"0,00"
77561364,"0,00"
77578446,"0,00"
77578787,"0,00"
77561363,"0,00"
775784452,"0,00"
775784453,"0,00"
77578466,"0,00"
77558266,"0,00"
77558267,"0,00"
7756135783,"0,00"
