Unnamed: 0,id,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,dmu_nu_poptotal,dmu_nu_popurbana,dmu_nu_poprural,ihu_pc_cobrede,classe_ish_mun,area_setor,area_otto,area_scbc,pop,pop_urb_scbc,pop_urb_bacia,ihu_rel,classe_ish_otto,disp_por_dem,fator_iminente,fator_pos_deficit,fator_de_risco_total,irri_arroz,irri_cafe,irri_cana,irri_oc,irri_total
24660,24661,776244231,314400305000020,Rural,3144003,Mutum,Minas Gerais,8,"0,847","0,004","0,064","7,522",0,16589,,0,Alto,"43,45488571","8,604356718","4,208",0,0,0,0,,13.294336612603031,0.0018860161333333334,0.0,0.0018860161333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24661,24662,776244228,314400305000020,Rural,3144003,Mutum,Minas Gerais,8,"0,024","0,002","0,002","8,616",0,16589,,0,Alto,"43,45488571","7,808522149","0,082",0,0,0,0,,11.606313834726091,0.0024745151999999997,0.0,0.0024745151999999997,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24662,24663,776244237,314400305000020,Rural,3144003,Mutum,Minas Gerais,8,"0,669",0,"0,05","7,419",0,16589,,0,Alto,"43,45488571","0,663282313","0,362",0,0,0,0,,13.478905512872355,0.0018347186999999997,0.0,0.0018347186999999997,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24663,24664,776244272,314400305000020,Rural,3144003,Mutum,Minas Gerais,8,"0,021","0,002","0,002","8,19",0,16589,,0,Alto,"43,45488571","7,064907253","6,266",0,0,0,0,,12.210012210012211,0.002235869999999999,0.0,0.002235869999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24664,24665,776244211,314400305000024,Urbana,3144003,Mutum,Minas Gerais,1,"1,08","0,009","0,105","9,75",0,16589,,0,Alto,"0,1555499614","5,524280479","0,156",0,0,0,0,,10.256410256410257,0.003168749999999999,0.0,0.003168749999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24665,24666,77624419,314400305000025,Urbana,3144003,Mutum,Minas Gerais,1,"3,559","0,002","0,322","9,044",0,16589,,0,Alto,"0,37328569","5,179940315","0,04",0,0,0,0,,11.057054400707651,0.002726464533333333,0.0,0.002726464533333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24666,24667,776244211,314400305000025,Urbana,3144003,Mutum,Minas Gerais,1,"1,08","0,009","0,105","9,75",0,16589,,0,Alto,"0,37328569","5,524280479","0,334",0,0,0,0,,10.256410256410257,0.003168749999999999,0.0,0.003168749999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24667,24668,776244235,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,706","0,002","0,053","7,488",0,16589,,0,Alto,"43,82631364","5,672319057","1,131",0,0,0,0,,13.354700854700853,0.0018690048000000003,0.0,0.0018690048000000003,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24668,24669,776244234,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,028","0,001","0,001","4,833",0,16589,,0,Alto,"43,82631364","9,203351001","9,202",0,0,0,0,,20.69108214359611,0.0007785963,0.0,0.0007785963,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24669,24670,776244172,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,01","0,002","0,002","20,458",0,16589,,0,Alto,"43,82631364","6,815385908","0,357",0,0,0,0,,4.8880633493010075,0.01395099213333333,0.0,0.01395099213333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24670,24671,7762442333,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,74",0,"0,054","7,361",0,16589,,0,Alto,"43,82631364","2,112135108","1,817",0,0,0,0,,13.585110718652357,0.001806144033333333,0.0,0.001806144033333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24671,24672,7762442331,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,76",0,"0,055","7,266",0,16589,,0,Alto,"43,82631364","1,365131039","0,187",0,0,0,0,,13.762730525736306,0.0017598252,0.0,0.0017598252,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24672,24673,776244236,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,02","0,002","0,002","8,008",0,16589,,0,Alto,"43,82631364","6,580558891","1,622",0,0,0,0,,12.48751248751249,0.0021376021333333324,0.0,0.0021376021333333324,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24673,24674,776244211,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"1,08","0,009","0,105","9,75",0,16589,,0,Alto,"43,82631364","5,524280479","0,815",0,0,0,0,,10.256410256410257,0.003168749999999999,0.0,0.003168749999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24674,24675,776244212,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,02","0,018","0,018","90,739",0,16589,,0,Médio,"43,82631364","6,641836765","5,885",0,0,0,0,,1.1020619579232744,0.2744522040333333,0.0,0.2744522040333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24675,24676,776244231,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,847","0,004","0,064","7,522",0,16589,,0,Alto,"43,82631364","8,604356718","2,359",0,0,0,0,,13.294336612603031,0.0018860161333333334,0.0,0.0018860161333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24676,24677,776244232,314400305000026,Rural,3144003,Mutum,Minas Gerais,8,"0,061","0,005","0,005","7,88",0,16589,,0,Alto,"43,82631364","20,39991571","19,978",0,0,0,0,,12.690355329949238,0.0020698133333333334,0.0,0.0020698133333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24677,24678,776244226,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,029","0,001","0,001","4,884",0,16589,,0,Alto,"25,67481341","9,608278827","7,073",0,0,0,0,,20.475020475020475,0.0007951152,0.0,0.0007951152,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24678,24679,776244229,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,028","0,004","0,004","13,665",0,16589,,0,Alto,"25,67481341","9,223045517","5,653",0,0,0,0,,7.317965605561654,0.006224407499999998,0.0,0.006224407499999998,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24679,24680,7762442273,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,064","0,001","0,007","10,781",0,16589,,0,Alto,"25,67481341","4,145327936","0,016",0,0,0,0,,9.275577404693442,0.003874332033333334,0.0,0.003874332033333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24680,24681,77624451,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"1,833","0,008","0,136","7,406",0,16589,,0,Alto,"25,67481341","25,82140092","0,017",0,0,0,0,,13.502565487442615,0.0018282945333333328,0.0,0.0018282945333333328,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24681,24682,77624471,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"1,078","0,011","0,061","5,694",0,16589,,0,Alto,"25,67481341","23,74017948","0,296",0,0,0,0,,17.562346329469616,0.0010807212,0.0,0.0010807212,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24682,24683,776244223,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,176",0,"0,013","7,485",0,16589,,0,Alto,"25,67481341","1,877889366","0,897",0,0,0,0,,13.36005344021376,0.0018675075000000006,0.0,0.0018675075000000006,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24683,24684,776244221,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,193",0,"0,014","7,163",0,16589,,0,Alto,"25,67481341","0,3518153701","0,003",0,0,0,0,,13.960631020522127,0.0017102856333333335,0.0,0.0017102856333333335,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24684,24685,776244224,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,031","0,002","0,002","6,219",0,16589,,0,Alto,"25,67481341","10,23209232","10,019",0,0,0,0,,16.079755587715066,0.0012891987,0.0,0.0012891987,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24685,24686,776244222,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,016",0,0,"2,93",0,16589,,0,Alto,"25,67481341","5,362306826","0,16",0,0,0,0,,34.129692832764505,0.0002861633333333333,0.0,0.0002861633333333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24686,24687,776244225,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,139",0,"0,011","7,834",0,16589,,0,Alto,"25,67481341","0,8089104041","0,162",0,0,0,0,,12.764871074802144,0.002045718533333333,0.0,0.002045718533333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24687,24688,77624434,314400305000028,Rural,3144003,Mutum,Minas Gerais,8,"0,035","0,003","0,003","8,781",0,16589,,0,Alto,"25,67481341","11,44907761","1,377",0,0,0,0,,11.388224575788634,0.0025701987000000003,0.0,0.0025701987000000003,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24688,24689,776244213,314400305000031,Rural,3144003,Mutum,Minas Gerais,8,"1,043",0,"0,078","7,462",0,16589,,0,Alto,"2,710992767","0,9076293232","0,6",0,0,0,0,,13.401232913428036,0.0018560481333333332,0.0,0.0018560481333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24689,24690,776244311,314400305000031,Rural,3144003,Mutum,Minas Gerais,8,"2,464",0,"0,215","8,716",0,16589,,0,Alto,"2,710992767","1,332915392","0,352",0,0,0,0,,11.473152822395596,0.0025322885333333325,0.0,0.0025322885333333325,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24690,24691,776244312,314400305000031,Rural,3144003,Mutum,Minas Gerais,8,"0,021",0,0,"2,396",0,16589,,0,Alto,"2,710992767","6,899975682","0,039",0,0,0,0,,41.736227045075125,0.0001913605333333333,0.0,0.0001913605333333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24691,24692,776244222,314400305000031,Rural,3144003,Mutum,Minas Gerais,8,"0,016",0,0,"2,93",0,16589,,0,Alto,"2,710992767","5,362306826","0,012",0,0,0,0,,34.129692832764505,0.0002861633333333333,0.0,0.0002861633333333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24692,24693,776244211,314400305000031,Rural,3144003,Mutum,Minas Gerais,8,"1,08","0,009","0,105","9,75",0,16589,,0,Alto,"2,710992767","5,524280479","1,709",0,0,0,0,,10.256410256410257,0.003168749999999999,0.0,0.003168749999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24693,24694,776244213,314400305000034,Urbana,3144003,Mutum,Minas Gerais,1,"1,043",0,"0,078","7,462",0,16589,,0,Alto,"0,3642043497","0,9076293232","0,123",0,0,0,0,,13.401232913428036,0.0018560481333333332,0.0,0.0018560481333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24694,24695,776244212,314400305000034,Urbana,3144003,Mutum,Minas Gerais,1,"0,02","0,018","0,018","90,739",0,16589,,0,Médio,"0,3642043497","6,641836765","0,097",0,0,0,0,,1.1020619579232744,0.2744522040333333,0.0,0.2744522040333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24695,24696,776244231,314400305000034,Urbana,3144003,Mutum,Minas Gerais,1,"0,847","0,004","0,064","7,522",0,16589,,0,Alto,"0,3642043497","8,604356718","0,143",0,0,0,0,,13.294336612603031,0.0018860161333333334,0.0,0.0018860161333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24696,24697,776244211,314400305000035,Urbana,3144003,Mutum,Minas Gerais,1,"1,08","0,009","0,105","9,75",0,16589,,0,Alto,"0,3573298118","5,524280479","0,209",0,0,0,0,,10.256410256410257,0.003168749999999999,0.0,0.003168749999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24697,24698,776244212,314400305000035,Urbana,3144003,Mutum,Minas Gerais,1,"0,02","0,018","0,018","90,739",0,16589,,0,Médio,"0,3573298118","6,641836765","0,149",0,0,0,0,,1.1020619579232744,0.2744522040333333,0.0,0.2744522040333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24698,24699,776244212,314400305000036,Urbana,3144003,Mutum,Minas Gerais,1,"0,02","0,018","0,018","90,739",0,16589,,0,Médio,"0,1282405922","6,641836765","0,115",0,0,0,0,,1.1020619579232744,0.2744522040333333,0.0,0.2744522040333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24699,24700,776244231,314400305000036,Urbana,3144003,Mutum,Minas Gerais,1,"0,847","0,004","0,064","7,522",0,16589,,0,Alto,"0,1282405922","8,604356718","0,013",0,0,0,0,,13.294336612603031,0.0018860161333333334,0.0,0.0018860161333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24700,24701,776244213,314400305000038,Urbana,3144003,Mutum,Minas Gerais,2,"1,043",0,"0,078","7,462",0,16589,,0,Alto,"0,436831808","0,9076293232","0,147",0,0,0,0,,13.401232913428036,0.0018560481333333332,0.0,0.0018560481333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24701,24702,776244211,314400305000038,Urbana,3144003,Mutum,Minas Gerais,2,"1,08","0,009","0,105","9,75",0,16589,,0,Alto,"0,436831808","5,524280479","0,165",0,0,0,0,,10.256410256410257,0.003168749999999999,0.0,0.003168749999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24702,24703,776244212,314400305000038,Urbana,3144003,Mutum,Minas Gerais,2,"0,02","0,018","0,018","90,739",0,16589,,0,Médio,"0,436831808","6,641836765","0,125",0,0,0,0,,1.1020619579232744,0.2744522040333333,0.0,0.2744522040333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24703,24704,776244212,314400305000039,Urbana,3144003,Mutum,Minas Gerais,1,"0,02","0,018","0,018","90,739",0,16589,,0,Médio,"0,2705076899","6,641836765","0,271",0,0,0,0,,1.1020619579232744,0.2744522040333333,0.0,0.2744522040333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24704,24705,77624419,314400305000040,Urbana,3144003,Mutum,Minas Gerais,1,"3,559","0,002","0,322","9,044",0,16589,,0,Alto,"0,2529326916","5,179940315","0,253",0,0,0,0,,11.057054400707651,0.002726464533333333,0.0,0.002726464533333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24705,24706,77624419,314400305000041,Urbana,3144003,Mutum,Minas Gerais,2,"3,559","0,002","0,322","9,044",0,16589,,0,Alto,"0,2687615304","5,179940315","0,269",0,0,0,0,,11.057054400707651,0.002726464533333333,0.0,0.002726464533333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24706,24707,77624419,314400305000042,Rural,3144003,Mutum,Minas Gerais,8,"3,559","0,002","0,322","9,044",0,16589,,0,Alto,"26,23066756","5,179940315","1,638",0,0,0,0,,11.057054400707651,0.002726464533333333,0.0,0.002726464533333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24707,24708,776244172,314400305000042,Rural,3144003,Mutum,Minas Gerais,8,"0,01","0,002","0,002","20,458",0,16589,,0,Alto,"26,23066756","6,815385908","6,458",0,0,0,0,,4.8880633493010075,0.01395099213333333,0.0,0.01395099213333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24708,24709,77624418,314400305000042,Rural,3144003,Mutum,Minas Gerais,8,"0,045","0,006","0,006","14,29",0,16589,,0,Alto,"26,23066756","29,85479052","0,004",0,0,0,0,,6.997900629811057,0.006806803333333332,0.0,0.006806803333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24709,24710,776244171,314400305000042,Rural,3144003,Mutum,Minas Gerais,8,"3,629","0,001","0,333","9,166",0,16589,,0,Alto,"26,23066756","5,036147923","2,581",0,0,0,0,,10.909884355225834,0.002800518533333333,0.0,0.002800518533333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24710,24711,776244173,314400305000042,Rural,3144003,Mutum,Minas Gerais,8,"3,612","0,001","0,329","9,121",0,16589,,0,Alto,"26,23066756","4,740754854","3,679",0,0,0,0,,10.963710119504439,0.0027730880333333334,0.0,0.0027730880333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24711,24712,776244211,314400305000042,Rural,3144003,Mutum,Minas Gerais,8,"1,08","0,009","0,105","9,75",0,16589,,0,Alto,"26,23066756","5,524280479","1,102",0,0,0,0,,10.256410256410257,0.003168749999999999,0.0,0.003168749999999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24712,24713,776244232,314400305000042,Rural,3144003,Mutum,Minas Gerais,8,"0,061","0,005","0,005","7,88",0,16589,,0,Alto,"26,23066756","20,39991571","0,032",0,0,0,0,,12.690355329949238,0.0020698133333333334,0.0,0.0020698133333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24713,24714,77624419,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"3,559","0,002","0,322","9,044",0,16589,,0,Alto,"38,01069904","5,179940315","2,438",0,0,0,0,,11.057054400707651,0.002726464533333333,0.0,0.002726464533333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24714,24715,77622994,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"0,012",0,0,"3,486",0,16589,,0,Alto,"38,01069904","5,955830349","0,108",0,0,0,0,,28.686173264486516,0.0004050732,0.0,0.0004050732,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24715,24716,77624418,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"0,045","0,006","0,006","14,29",0,16589,,0,Alto,"38,01069904","29,85479052","14,558",0,0,0,0,,6.997900629811057,0.006806803333333332,0.0,0.006806803333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24716,24717,776244314,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"0,02","0,001","0,001","6,6",0,16589,,0,Alto,"38,01069904","6,684646292","6,299",0,0,0,0,,15.151515151515152,0.0014519999999999997,0.0,0.0014519999999999997,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24717,24718,77622944,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"0,024","0,001","0,001","2,602",0,16589,,0,Alto,"38,01069904","11,73989289","0,215",0,0,0,0,,38.431975403535745,0.00022568013333333327,0.0,0.00022568013333333327,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24718,24719,776244323,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"0,069","0,001","0,003","4,815",0,16589,,0,Alto,"38,01069904","11,26514378","6,589",0,0,0,0,,20.768431983385252,0.0007728075000000001,0.0,0.0007728075000000001,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24719,24720,776244311,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"2,464",0,"0,215","8,716",0,16589,,0,Alto,"38,01069904","1,332915392","0,901",0,0,0,0,,11.473152822395596,0.0025322885333333325,0.0,0.0025322885333333325,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24720,24721,776244325,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"0,02","0,001","0,001","4,41",0,16589,,0,Alto,"38,01069904","6,621642801","5,198",0,0,0,0,,22.675736961451246,0.00064827,0.0,0.00064827,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24721,24722,776244313,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"2,439","0,03","0,214","8,773",0,16589,,0,Alto,"38,01069904","2,652341139","1,514",0,0,0,0,,11.398609369656903,0.0025655176333333326,0.0,0.0025655176333333326,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24722,24723,77622995,314400305000043,Rural,3144003,Mutum,Minas Gerais,8,"0,02","0,001","0,001","2,517",0,16589,,0,Alto,"38,01069904","10,00711986","0,191",0,0,0,0,,39.72983710766786,0.00021117629999999992,0.0,0.00021117629999999992,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24723,24724,776244235,314400305000044,Rural,3144003,Mutum,Minas Gerais,8,"0,706","0,002","0,053","7,488",0,16589,,0,Alto,"26,27034932","5,672319057","0,004",0,0,0,0,,13.354700854700853,0.0018690048000000003,0.0,0.0018690048000000003,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24724,24725,776244243,314400305000044,Rural,3144003,Mutum,Minas Gerais,8,"0,078","0,006","0,006","7,923",0,16589,,0,Alto,"26,27034932","25,79861539","9,166",0,0,0,0,,12.621481761958854,0.0020924642999999997,0.0,0.0020924642999999997,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24725,24726,776244236,314400305000044,Rural,3144003,Mutum,Minas Gerais,8,"0,02","0,002","0,002","8,008",0,16589,,0,Alto,"26,27034932","6,580558891","4,912",0,0,0,0,,12.48751248751249,0.0021376021333333324,0.0,0.0021376021333333324,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24726,24727,776244239,314400305000044,Rural,3144003,Mutum,Minas Gerais,8,"0,634",0,"0,048","7,513",0,16589,,0,Alto,"26,27034932","0,5251076744","0,215",0,0,0,0,,13.31026221216558,0.0018815056333333336,0.0,0.0018815056333333336,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24727,24728,776244241,314400305000044,Rural,3144003,Mutum,Minas Gerais,8,"0,147",0,"0,01","7,039",0,16589,,0,Alto,"26,27034932","0,3049457634","0,104",0,0,0,0,,14.206563432305726,0.001651584033333333,0.0,0.001651584033333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24728,24729,776244238,314400305000044,Rural,3144003,Mutum,Minas Gerais,8,"0,033","0,002","0,002","5,771",0,16589,,0,Alto,"26,27034932","10,97843476","10,894",0,0,0,0,,17.328019407381735,0.0011101480333333333,0.0,0.0011101480333333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24729,24730,776244237,314400305000044,Rural,3144003,Mutum,Minas Gerais,8,"0,669",0,"0,05","7,419",0,16589,,0,Alto,"26,27034932","0,663282313","0,301",0,0,0,0,,13.478905512872355,0.0018347186999999997,0.0,0.0018347186999999997,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24730,24731,77624418,314400310000002,Rural,3144003,Mutum,Minas Gerais,8,"0,045","0,006","0,006","14,29",0,16589,,0,Alto,"67,81694553","29,85479052","0,286",0,0,0,0,,6.997900629811057,0.006806803333333332,0.0,0.006806803333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24731,24732,776244122,314400310000002,Rural,3144003,Mutum,Minas Gerais,8,"0,008","0,002","0,002","21,875",0,16589,,0,Alto,"67,81694553","5,037603","4,164",0,0,0,0,,4.571428571428571,0.015950520833333336,0.0,0.015950520833333336,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24732,24733,776244132,314400310000002,Rural,3144003,Mutum,Minas Gerais,8,"0,008","0,001","0,001","11,382",0,16589,,0,Alto,"67,81694553","5,129193489","0,034",0,0,0,0,,8.785802143735724,0.004318330799999999,0.0,0.004318330799999999,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24733,24734,7762298,314400310000002,Rural,3144003,Mutum,Minas Gerais,8,"0,019","0,001","0,001","4,976",0,16589,,0,Alto,"67,81694553","9,548819306","0,039",0,0,0,0,,20.09646302250804,0.0008253525333333331,0.0,0.0008253525333333331,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24734,24735,7762296,314400310000002,Rural,3144003,Mutum,Minas Gerais,8,"0,035","0,001","0,001","2,605",0,16589,,0,Alto,"67,81694553","17,06797221","0,272",0,0,0,0,,38.38771593090211,0.00022620083333333332,0.0,0.00022620083333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24735,24736,776244122,314400310000003,Rural,3144003,Mutum,Minas Gerais,5,"0,008","0,002","0,002","21,875",0,16589,,0,Alto,"0,1592280967","5,037603","0,077",0,0,0,0,,4.571428571428571,0.015950520833333336,0.0,0.015950520833333336,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24736,24737,776244232,314400310000004,Rural,3144003,Mutum,Minas Gerais,8,"0,061","0,005","0,005","7,88",0,16589,,0,Alto,"48,95751736","20,39991571","0,172",0,0,0,0,,12.690355329949238,0.0020698133333333334,0.0,0.0020698133333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24737,24738,776244243,314400310000005,Rural,3144003,Mutum,Minas Gerais,8,"0,078","0,006","0,006","7,923",0,16589,,0,Alto,"61,71973455","25,79861539",0,0,0,0,0,,12.621481761958854,0.0020924642999999997,0.0,0.0020924642999999997,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24738,24739,776244236,314400310000005,Rural,3144003,Mutum,Minas Gerais,8,"0,02","0,002","0,002","8,008",0,16589,,0,Alto,"61,71973455","6,580558891","0,047",0,0,0,0,,12.48751248751249,0.0021376021333333324,0.0,0.0021376021333333324,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24739,24740,776244238,314400310000005,Rural,3144003,Mutum,Minas Gerais,8,"0,033","0,002","0,002","5,771",0,16589,,0,Alto,"61,71973455","10,97843476","0,084",0,0,0,0,,17.328019407381735,0.0011101480333333333,0.0,0.0011101480333333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24740,24741,776244232,314400310000005,Rural,3144003,Mutum,Minas Gerais,8,"0,061","0,005","0,005","7,88",0,16589,,0,Alto,"61,71973455","20,39991571","0,218",0,0,0,0,,12.690355329949238,0.0020698133333333334,0.0,0.0020698133333333334,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24741,24742,77624468,314400312000001,Urbana,3144003,Mutum,Minas Gerais,1,"0,045","0,004","0,004","8,599",0,16589,,0,Alto,"0,2061052037","14,81724768","0,206",0,0,0,0,,11.62925921618793,0.002464760033333333,0.0,0.002464760033333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24742,24743,77624468,314400312000002,Rural,3144003,Mutum,Minas Gerais,8,"0,045","0,004","0,004","8,599",0,16589,,0,Alto,"15,90518254","14,81724768","0,349",0,0,0,0,,11.62925921618793,0.002464760033333333,0.0,0.002464760033333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24743,24744,776244943,314400312000002,Rural,3144003,Mutum,Minas Gerais,8,"0,064","0,002","0,002","3,679",0,16589,,0,Alto,"15,90518254","21,26844434","0,094",0,0,0,0,,27.181299266104922,0.0004511680333333332,0.0,0.0004511680333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24744,24745,77618687,314400312000002,Rural,3144003,Mutum,Minas Gerais,8,"0,099","0,001","0,001","0,694",0,16589,,0,Alto,"15,90518254","23,8576084","0,017",0,0,0,0,,144.09221902017293,1.6054533333333327e-05,0.0,1.6054533333333327e-05,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24745,24746,77624469,314400312000002,Rural,3144003,Mutum,Minas Gerais,8,"0,085","0,005","0,005","5,734",0,16589,,0,Alto,"15,90518254","28,26374029","15,44",0,0,0,0,,17.439832577607255,0.0010959585333333332,0.0,0.0010959585333333332,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24746,24747,77624467,314400312000002,Rural,3144003,Mutum,Minas Gerais,8,"0,163","0,003","0,012","7,491",0,16589,,0,Alto,"15,90518254","11,00959343","0,005",0,0,0,0,,13.349352556401016,0.0018705026999999996,0.0,0.0018705026999999996,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
24747,24748,776244653,314400312000003,Rural,3144003,Mutum,Minas Gerais,8,"0,292","0,005","0,026","8,972",0,16589,,0,Alto,"9,251464376","25,48113293","2,294",0,0,0,0,,11.145786892554614,0.002683226133333333,0.0,0.002683226133333333,0.0,0.0,34266.9092471875,93549.220650925,127816.1298981125
